iCode	sName	sPrefab	sIcon	iType	iClass	iParts	iOp01	iFGrade	iPrice	iHP	iSP	iSTR	iAGI	iINT	iVIT	iPATK	iMATK	iPDEF	iMDEF	iCRI	iACRI	iHPRG	iSPRG	iHPST	iRSPC	iACC	iDG	iSBLK	iWBLK	iPPEN	iIMDEF	iRSTN	iRSLC	iRSLP	iRPTF	iRFRZ	iRCTA	iRAB	iIHEAL	iUSL	iDR	fATKI	iMat01	iMat01C	iMat02	iMat02C	iMat03	iMat03C	iMat04	iMat04C	sInfo	sDropInfo
910009017	요정갑옷 G7	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910010001	용의장갑 승급석	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910010011	용의장갑 G1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910010012	용의장갑 G2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910010013	용의장갑 G3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910010014	용의장갑 G4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910010015	용의장갑 G5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910010016	용의장갑 G6	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
910010017	용의장갑 G7	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
920000001	명와팔괘도	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
920000002	브릴의 잎	null	Mat_A_A1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
920000003	솜가시 열매	null	Mat_A_B1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 체력 엘릭서의 희귀 재료	null
920000004	히타의 씨앗	null	Mat_A_B2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 마력 엘릭서의 희귀 재료	null
920000005	쿠밍의 가지	null	Mat_A_B3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 치명 엘릭서의 희귀 재료	null
920000006	쿠밍의 뿌리	null	Mat_A_B4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920000007	보석1	null	Gem_01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920000011	성령날개	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
920000012	흰 피리아꽃	null	Mat_A_C1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 체력 엘릭서의 고급 재료	null
920000013	푸른 피리아꽃	null	Mat_A_C2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 마력 엘릭서의 고급 재료	null
920000014	황색 피리아꽃	null	Mat_A_C3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 고급 재료	null
920000015	자색 피리아꽃	null	Mat_A_C4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 치명 엘릭서의 고급 재료	null
920000016	야생 사루열매	null	Mat_B_A1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	중급 엘릭서의 기본 재료	null
920000017	보석2	null	Gem_02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920000021	태산갑주	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
920000022	단케의 뿔	null	Mat_B_B1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	중급 체력 엘릭서의 희귀 재료	null
920000023	페뉴 잎	null	Mat_B_B2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	중급 마력 엘릭서의 희귀 재료	null
920000024	솜가시 씨앗	null	Mat_B_B3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	중급 치명 엘릭서의 희귀 재료	null
920000025	대장개미의 턱	null	Mat_B_B4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	중급 무한 엘릭서의 희귀 재료	null
920000026	덜익은 퀼열매	null	Mat_B_C1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	중급 체력 엘릭서의 고급 재료	null
920000027	보석3	null	Gem_03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920000031	용의정수	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
920000032	숙성된 퀼열매	null	Mat_B_C2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	중급 마력 엘릭서의 고급 재료	null
920000033	잘익은 퀼열매	null	Mat_B_C3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	중급 무한 엘릭서의 고급 재료	null
920000034	갓따낸 퀼열매	null	Mat_B_C4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	중급 치명 엘릭서의 고급 재료	null
920000035	헤보카니 씨앗	null	Mat_C_A1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	상급 엘릭서의 기본 재료	null
920000036	이끼낀 투룸 가지	null	Mat_C_B1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	상급 체력 엘릭서의 희귀 재료	null
920000037	보석4	null	Gem_04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920000041	군주검	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
920000042	투룸 열매	null	Mat_C_B2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	상급 마력 엘릭서의 희귀 재료	null
920000043	솜털 열매	null	Mat_C_B3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	상급 치명 엘릭서의 희귀 재료	null
920000044	헤보카니 열매	null	Mat_C_B4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	상급 무한 엘릭서의 희귀 재료	null
920000045	헤보카니 잎	null	Mat_C_C1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	상급 체력 엘릭서의 고급 재료	null
920000046	뿔나무 잎	null	Mat_C_C2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	상급 마력 엘릭서의 고급 재료	null
920000047	보석5	null	Gem_05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920000051	곤륜경	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
920000052	썪은 치바잎	null	Mat_C_C3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	상급 무한 엘릭서의 고급 재료	null
920000053	뱀나무 잎	null	Mat_C_C4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	상급 치명 엘릭서의 고급 재료	null
920000054	푸치잎	null	Mat_D_A1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 엘릭서의 기본 재료	null
920000055	거대 숲거미 손톱	null	Mat_D_B1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 체력 엘릭서의 희귀 재료	null
920000056	키노키노 깃털	null	Mat_D_B2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 마력 엘릭서의 희귀 재료	null
920000057	보석6	null	Gem_06	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920000061	천산옥쇄	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 엘릭서의 기본 재료	null
920000062	숲 비둘기 깃털	null	Mat_D_B3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 치명 엘릭서의 희귀 재료	null
920000063	오래된 뼈	null	Mat_D_B4	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 무한 엘릭서의 희귀 재료	null
920000064	티밀리아숲 나비	null	Mat_D_C1	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 체력 엘릭서의 고급 재료	null
920000065	청색 유황 나비	null	Mat_D_C2	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 마력 엘릭서의 고급 재료	null
920000066	큰 눈 나비	null	Mat_D_C3	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	특급 무한 엘릭서의 고급 재료	null
920000067	보석7	null	Gem_07	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020001	전공	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020002	깃발1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020003	깃발2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020004	깃발3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020005	깃발4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020006	깃발5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020007	깃발6	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020008	깃발7	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020011	명성	null	Gem_0012	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020012	호패1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020013	호패2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020014	호패3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020015	호패4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020016	호패5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020017	호패6	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020018	호패7	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020021	정혈	null	Gem_0013	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020022	방패1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020023	방패2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020024	방패3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020025	방패4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020026	방패5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020027	방패6	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920020028	방패7	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920030001	마석1	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920030002	마석2	null	Cape02	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920030003	마석3	null	Cape03	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920030004	마석4	null	Cape04	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920030005	마석5	null	Cape05	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920030006	마석6	null	Cape01	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920030101	천선	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920030102	각성	null	Gem_0012	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920030103	명협	null	Gem_0013	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920030104	전장	null	Gem_0014	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920030105	령주	null	Gem_0015	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920030106	패왕	null	Gem_0021	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040001	붉은영혼석 Lv.1	null	Gem_0011	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040002	붉은영혼석 Lv.2	null	Gem_0012	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040003	붉은영혼석 Lv.3	null	Gem_0013	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040004	붉은영혼석 Lv.4	null	Gem_0014	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040005	붉은영혼석 Lv.5	null	Gem_0015	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040011	푸른영혼석 Lv.1	null	Gem_0021	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
920040012	푸른영혼석 Lv.2	null	Gem_0022	11	0	0	0	1	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	하급 무한 엘릭서의 희귀 재료	null
